id,natoms,value_per_atom,value
PN_IB66UJ5OKEOCLMKWIBAU7HO2JW2WAEP7,6,-0.335452405,-2.012714427
PN_GCK6GMEF7BVWD3H2JFNZHTGWTTD574JA,10,0.037224392,0.372243917
PN_OUWAOHMFGLSNT2U6TM6G2KZGYUX6LS6H,4,-0.054384162,-0.217536646
PN_OLNVUW2ZU7NH7ZGJ6F3D326XN2NYHVPG,4,0.220348883,0.881395531
PN_7O4TYOBMX3T4SPQ57B4ASJLEANWPTEEB,6,0.084334194,0.506005163
PN_J5JOU32U2BOZIGHGVW3YYEXPG6KX75OP,12,0.232357467,2.788289606
PN_UTW4UP74QA6PKBQLDRAQG3IVQOKQODMD,3,-0.096078346,-0.288235039
PN_YO2SY7NX3V77Z3WERQHPU6ZCZRXB7JWQ,6,-0.002861047,-0.01716628
PN_H7JC63VBC2PK6PDCFVASCIB53Z2KPCCX,4,-0.133309197,-0.533236788
PN_YI46P5JLDINLIBQILE4QYV2ZT5HUQGI4,24,0.50767548,12.18421152
PN_SAYTTMMYBJAIGNJJ6E33EGEOJQCYIHR7,4,-0.810647756,-3.242591026
PN_DA47GTICKB7J77HWYV5OB2LLJOK3NTI5,3,-0.036778333,-0.110334998
PN_WE4COSNGP6XVIQMYACO7VNJW4PURGUS2,2,0.579294471,1.158588942
PN_BWT7HNF77Z4MLNX4AXWFFTA2DZTJN5AZ,3,-0.296458717,-0.889376151
PN_TUQWMWIKEQBN6DKYUO4UWDIUPAE66PMH,4,-0.092143677,-0.368574708
PN_W7WFUNSSNIQ7Y5WMZA3LKWVS3OOJUIBC,4,0.542184483,2.168737931
PN_MBNHGDP7M3IERD4R6NXNJ6LZDC4MJ4VE,2,1.150807871,2.301615742
PN_ZZZ3I7CKU4RWWS5MZBMQRIL5Z6UHPQFB,4,-0.584696831,-2.338787323
PN_E233F6MEEA4WRWYOC7AG3WFO4LLTRHL7,6,-0.0893355,-0.536013001
PN_TUTGHEAF774LPHVFJCLLSAEQYKCLMPOE,6,0.016511682,0.099070092
PN_YFFBZTXWF6Q4RSCGAFQKYMKXH32IQWQC,16,-0.713846988,-11.42155181
PN_PXYKDFQMDXRV4ZFRRD5K4VYSX6UVYFXL,3,0.163734031,0.491202092
PN_H5RELHGWLI2RN4XREREZFWTOFFRSEJVK,2,1.377763715,2.755527431
PN_PCFTTKOUUEUDFFMDWRXQJFDQICUHTTGW,8,-0.037400378,-0.299203022
PN_UCCZEEYYAOO7EEOTF3CFSXLE6BPFOOM3,4,0.033500697,0.134002789
PN_IPQIYGWUTTXJ5NPSO6HCPVRGLWV5Y4K7,4,-0.091028344,-0.364113377
PN_4UMFWFMERBBTOOYC2HZYCILGNPNWPVUE,4,-0.000338191,-0.001352764
PN_5MOGD7KDTJ7ICJYFXMFDRZSLVQ6BFQ6M,3,0.350304651,1.050913953
PN_YIPVKVNR4PWD2IKONACRRXMUDNPZRVE7,2,-0.705567722,-1.411135444
PN_O6L34JGLLULJLQ7HABNJPVBOZ7KZMNNK,8,0.353006557,2.824052458
PN_6GEJDXKP52X32JGWKPRX2MN5LU6EFHMU,4,0.124074811,0.496299243
PN_3LXZB4A7MUWNHBHNLR73OJICBTULSH7O,4,0.877911644,3.511646577
PN_LMPBIK2WD5BFFXXXC3G72W2YGXOMBZ34,8,-0.001218058,-0.009744466
PN_6YCLW4SOOCZHUDPVQFAY4QUFTFXHJ53U,4,-1.190243309,-4.760973238
PN_PTUTPRWQQTI2ZBFTSO5BWUBHJN7MLH6J,4,0.03488392,0.139535682
PN_5BD3AGGSYSDB4QFWZD2SGEFEO2ACPXBJ,4,0.108514034,0.434056136
PN_MXRCV6Z7QB3HJZVRD7EORIVLN6YCACZA,4,0.874247396,3.496989584
PN_EDZI6SFYDQZ2F4CFC3RGG5YYGH7Y3MBX,4,0.03242831,0.129713242
PN_WQSI7U6EOVNJ7VG7JTN5EIMKFUA2SPJE,12,0.171198271,2.054379254
PN_SUXWLCESGK3UOAII2AF6YZN2B5FM24RS,6,-0.080923485,-0.485540907
PN_7TDPQLIJOISUZRYMARN62UY5D5JRIIFX,4,0.047391822,0.189567289
PN_ELILCPDEK2HYOZSZRCJUU3FLYAKFMWQ7,4,3.460465851,13.84186341
PN_QK2L2O3543XG6K5TCHCDVF5SF4BNDIZG,6,0.495261601,2.971569606
PN_J4KARSFU7LD4UDJFYC7BRKZM5SRUA2GX,5,0.420597491,2.102987457
PN_6O3A6QW7HWHM6P64G4ZJ36OAUJSGG2KJ,4,0.064276913,0.257107654
PN_2TNLEVDKPDGMACWBZLA64YZE72ZECM6T,6,-0.549997605,-3.29998563
PN_YUQIFIROLSOKJICIDHXDRE5EONYTRABK,2,0.27851694,0.55703388
PN_VR27BED4J3FH36RWANN7Q2V5YKNG3N4Q,6,0.032047549,0.192285293
PN_B72IKTSYPXZ5ERY5THSGFA4UNLQLXQVH,6,-0.290033297,-1.74019978
PN_IN4WEME2PUFTI5NUQGJDLR4N3RPL6LTP,4,-0.164920373,-0.659681493
PN_H5WYVLMZ7NWKHEL4B4GFSPVXPOG42MLG,6,0.152505619,0.915033716
PN_ZWHEBD6OHPQVRHYSMGDKW6W5NQZG5YKJ,2,-0.65000977,-1.30001954
PN_I5LKZEG3UDXNGKMZS6JZBGNHU4VJDKCD,3,-0.097104146,-0.291312439
PN_QFDH6GZXXOJIOY7GBCZAYCHD7URKYGNO,2,0.436772432,0.873544863
PN_LFB4WLXCYM5KBA7AKQTPNVBHHDT5Q5LI,4,0.417947484,1.671789934
PN_274JYG6ZKFTDHSBBWE7JGF65GS2C2A3D,6,-0.100712303,-0.604273815
PN_SLTHCVETGHH62WOYHZYGFNPGLXSXYUEQ,4,-0.011563264,-0.046253058
PN_J4DX4AXOAQSIKMUISRHGH7Q3GRY5NKW6,20,0.998955427,19.97910853
PN_XH2SKTNIUUWXBBEVIOGZDV3GCQOAPMXT,3,-0.744413301,-2.233239904
PN_EE4XMSSY6OWIC726DI52WO3VDJZIPU4G,3,-0.194527609,-0.583582828
PN_2SFKWWB6EDSONFLSOZEJJLZTEZM2444Y,4,-0.392045726,-1.568182906
PN_LGKDLJOGGYNDXW7NJ2CBIMUSCJQ3XLGL,8,0.62405585,4.9924468
PN_7M7AIP7XERFXINP4MGEDYP322MSD2RLJ,4,0.007533595,0.03013438
PN_M4TO54ZUKP67WAASBJ2BZK4ZVVDMFZ4R,4,-0.228761049,-0.915044197
PN_CSNXZIPU5QOJFWH7RKAXEQWEMP4ICLXH,12,0.540418669,6.485024029
PN_DT6QMJPQOASQDXHJDVRLBES2JZB46S2Z,3,0.113597398,0.340792193
PN_DQQCZO3BCOEQOOIEA575G5G3S6ZA2UB6,8,-0.073424546,-0.587396368
PN_LA5BVNWMRHC5U66MJUUU2YA6YTJLOCQC,3,-0.985413621,-2.956240863
PN_D77AQY4FRQVW2HU35TP2LCWHVJT6MFBY,2,3.473318277,6.946636554
PN_XD4LV3YJOF7XNYJPNLXUE33KBRAVXBVM,4,-0.14193432,-0.567737282
PN_A7QS6WPIEZAJGTIAX4JQ6Q7BXIDVHTY5,12,1.274815754,15.29778905
PN_SVMZ7NQ7SLRCR62BWP5WZGFEFYE5CPLN,6,-0.595741479,-3.574448876
PN_K3CSYDLCHUJI4INLZF22A4OPZQUHLCV4,24,0.062488865,1.499732762
PN_JRF27EGBR3IOG22DKTIYSXK2KGM2LEVB,2,-0.170410283,-0.340820565
PN_PE7ELZFLJ7RIZEGGHRLMTA3PXJU3B7ON,4,0.150183042,0.600732167
PN_RPMRFKPU6SABBE6MCQDRBNNDBDIRYSHH,6,-0.01173641,-0.070418458
PN_L7FYUBZZ7PHKCE6SI7UF6GHA4LQUKKDL,30,-0.091016777,-2.730503311
PN_ULG56PZS2W6GFRCAEHYLZQLQS5C4DYLF,3,0.06683986,0.200519581
PN_BVM2MLANGBPGBCXZB4BX7WVXLEFEEOHX,2,0.066888951,0.133777901
PN_KHXM4DWPDPOTL4KTWVYW6Y2CZGI5HAJ3,4,0.247152542,0.988610168
PN_AGCYGWDB7I3B3P2JPTVNXXC6UZIBNWZV,6,0.001221693,0.007330157
PN_XWTHFLL7M4W5I6LEQNT44TYHJDVWFRTI,3,0.216387069,0.649161208
PN_7R6ETICAL4AKO4XTU4FTOEKB3UVRYDIO,2,-1.339549649,-2.679099298
PN_SQ24GJM6XI2OCZA32QVBIHRWTP7XVOMN,6,1.464291426,8.785748558
PN_5LI6P6QV5LLY6NAF3XLBI7Q6EGQNFPGV,2,-1.027786314,-2.055572628
PN_IL3SMRWMPTOYXM2YE5QB376C66AWVHRI,64,-0.23142626,-14.81128067
PN_KZJDQRMHCUQRXIIOWV2NI45PTKNFKU5L,4,-0.011925178,-0.047700712
PN_GVCIOG2JKBU2W3TJ5DELX2QPUD5DMHGF,2,0.98043329,1.96086658
PN_34UJ3OS74EV63IYTWIIA7L67OXYIQ27G,8,-0.040519387,-0.324155099
PN_HKC6CKZOW3GJEERUVS5PW7LLWDPDWGVT,3,1.06242643,3.187279291
PN_PHWJQYP5RAJNUXHRDIK4E6OZLZ2UWMOE,6,-0.462095607,-2.772573639
PN_3CEKFBLETIWEF6632ZISJVWT2GQOOSMM,6,0.491540608,2.949243649
PN_4I6MTAYCSIVBUFZFO4ODN2NTSTQ2ZZ4U,6,0.098582982,0.591497891
PN_QD3BM46HCWCIUMO4AVKI4GGAQSEYAMYZ,4,-0.692218705,-2.768874819
PN_MXZTZDGUWK7XMKRJ3LJNWCHF55XG7XEP,6,0.440501975,2.64301185
PN_3Z6BGOUJYSZUSUBSU3T4RGJBLCD4OU5N,8,0.241580784,1.932646275
PN_ZVAQRDXWQF32XTWOEQ7AP6FKM5BIBCBV,2,1.441018763,2.882037526
PN_LCCMVHBYZHR5JEM355ISNODYJNTAHGTJ,5,1.143070507,5.715352535
PN_XVDJMCEOVOIDXYCHJSPNEPTMLF5YBAI3,6,-0.185946143,-1.115676857
PN_R5WF4QADNW4SY4TCKNFTBUTGGW6ZVO77,4,0.14183755,0.567350201
PN_Y6K37OGC3WNJ3CNBCRE777VOMUFUT6TP,4,1.015184772,4.060739088
PN_YYDOFM6WEQE3KP3XCNKAHWWEY5CTPGYH,2,-0.422786852,-0.845573703
PN_LYT7ZKAGZ5JMSV2XS5MIG7SILAH22ZY5,4,0.862319555,3.449278221
PN_7BQWQD6RVZEXT5FP4HZWQU4ZGQYFIOBK,4,-0.006600692,-0.026402767
PN_MVARNSI3UORAM3BBYHYHH4ZJUZOQ4LXF,6,0.385803826,2.314822959
PN_KXQJGMUX5LJG6LDNAYWYPSXXYHR7AT3J,2,-1.483376796,-2.966753591
PN_YXK2SEPMGYSPHQGTH2SVYNAGMUKHFFPD,4,0.496083574,1.984334295
PN_2OY7X2J5JQYVGQFJFBWJ3ARJHJ5KUPOX,2,1.082481991,2.164963982
PN_BBZDPIOIKOVGYSDMFRKAEYZVB2BMGH4B,2,0.271435275,0.542870549
PN_ARG6IVD2G6RGLK2TQXAF6XEKR5O3I6KX,4,-0.405176874,-1.620707497
PN_3DLI5IMS5NA2ZSAB2W2V6FATEIPJCPXZ,6,0.190843706,1.145062238
PN_PJ5QZKXU3GSONGAT6PZG42IJCYTI5XKM,4,0.379223458,1.516893832
PN_RJEXFCKBDSNXWWG2X42LAPMITLPGU4LT,4,0.200339294,0.801357176
PN_XJ2ONVKD5ABIGEB6QVKQLVMMIDQWTCAJ,6,0.267331344,1.603988062
PN_XYDGIPTL5AM36PTSU7YPJ5JW5VWT2TRI,2,0.679785329,1.359570659
PN_UADEO3FSARQPSAGVMTJKU7QGMVISKWMA,24,-0.559696166,-13.43270799
PN_B63LULYGIOA4QGPHR5EXBWGV2LYAEKJX,4,0.479498794,1.917995178
PN_5TL4346VPT4NO6IJGCEI2T7VAPARK33E,3,0.464061995,1.392185984
PN_LFABJ6P3SLFSXG7X775PNXTA5FL77SBG,8,0.0649611,0.519688803
PN_KEDZU5ZK2ZH4HERQDW5YVZ47EBUOP4TG,6,-0.360922034,-2.165532206
PN_HPAHOS27DIGUVGZNFXENC7Z3KAJJGEVQ,4,0.750442256,3.001769025
PN_J35J5UUO3TOU6QXBKQO3R3L37EWY7VJS,6,-0.535171934,-3.211031604
PN_45QA64OLSVFQCWP45WVJU4FTPXG5KILP,8,0.476624784,3.812998273
PN_5CUQO7UR3YBPP66KN5FLAWDARK75C3FH,4,0.020712081,0.082848326
PN_WHUN5DOCUJCQSUQ3GIE6E4AVA72VKG4A,2,-0.05975461,-0.119509219
PN_WERVN6UPIPQDGE4TLPX7GL6RWCXTAVQL,6,-0.085400403,-0.51240242
PN_FA7RIOEUFFHF3JHCFTKWCZH3XIP2SOT3,3,-0.20070911,-0.602127329
PN_AALGSWBNQML5C5IOUMNJ3FGTIZQLFMYR,4,-0.365855097,-1.463420386
PN_EMVTA4BMCGC2P6KM4GNBAMH5ZL5NZAGX,4,-0.103059323,-0.412237292
PN_FLEIWEIWLTNA5ACPFG64D3KOJS5XTFEM,4,0.926198522,3.704794087
PN_DUH3H6EDYZ3L6MT3CNU625D4VZQD24LN,4,0.287132578,1.14853031
PN_YPZZIXZ7AMGC4MWIODRODQQDGH3R7JI6,4,1.81560215,7.262408599
PN_YMK5QQNFXFNR3UDH4DXVIG2JDGMNXN2M,20,0.091569636,1.831392727
PN_5BMONQ23NICZ72WRMUUE7CXKGPPIOY5V,29,0.063181592,1.83226617
PN_BABULJ3C2E7O2RCYUHN2AY55TWU5L6EA,4,0.395780343,1.583121373
PN_NEIQS3BDIH34YZFSJQ4DSZSOZMESG6RD,3,-0.206827427,-0.62048228
PN_VENUASUODLPWVEVTYRYYDZZSQHDCWMII,4,0.295393439,1.181573754
PN_Q37POYUMPBNHO5H4FAZVQBWPJLMZH7R2,24,-0.036872532,-0.884940769
PN_5HGPTTWCGGUZ5Y4CN4ZW6N3YAUB2F7OD,2,-0.082938253,-0.165876506
PN_YGFLVSJOLJYXSRZHYI6N2UJLMS2UNAKK,5,0.438696317,2.193481585
PN_RJ45ZHCKHMVHMMRQEQRJCHYGZX3XI5A5,2,0.309198478,0.618396956
PN_ZXCWGSLXGXFMDYTJLCNYPH2VKF645FUC,4,0.344508963,1.378035853
PN_WGUIOAUCMPIJ7ZNHXKCMO3TAMGC6X2PL,4,1.269527257,5.078109027
PN_I2DCCB3IGTTKJ7LSU4KPLPGLHPW3N4ND,2,0.178331361,0.356662721
PN_MTN7MZ4GKAUMIA3LJBVU4J2ZMRPIQPEC,4,0.183521111,0.734084445
PN_6ML44CXFRYH36ZWBLZ65NXZ427DJYZ7Z,6,-0.434781058,-2.60868635
PN_FPG4DSJGEUT5D3T5PQ65VPW3C2SVCTW2,4,0.137970041,0.551880165
PN_DDOEWGW7T7KTPTVPDL4BS6YAMLNSTVYF,4,0.327592112,1.310368449
PN_E4PUFX7ZTHMOPFF2WM4JUFGO34N5PAYU,6,0.029969721,0.179818328
PN_OMB7AHXU6JLMEWEHP6SEAHHUOD2TZKOS,8,0.046327332,0.370618656
PN_6BOIJR5T4EPVVJEQNHTJ6O72PXUQFUGA,4,0.327764214,1.311056858
PN_MZ2QYAHGNE52KQZ2WPEAO67VND6BM2TI,24,-0.18275122,-4.386029286
PN_LQATZ6TORX2VQHGXBNGXUTC32XFVLMWE,8,0.326692063,2.613536501
PN_3U7V4AQ23OJMEZRX3Y6ODE4A7C4SZTB3,4,0.227372658,0.90949063
PN_VPXMQ2SI2HONSGSETS4YUZMFDY6M3Z3B,5,0.457289993,2.286449966
PN_D7YLWGC5DYTXMOLN4KBI4QVMGW6MGXJ2,4,0.024201511,0.096806044
PN_JGMRXYQSDWOIGOWJPIB3G5J2SQOHLBBE,6,0.203574824,1.221448946
PN_LX2GDE6UOBVHXALPIPNGCIG7Y2KUHFAG,2,0.651702711,1.303405421
PN_JZSVXSJI4OKQQ7M7SEFCYQRQZRG3ZDX3,3,0.21581202,0.64743606
PN_W3RPZXKGKYLR35RQ6MZPZIU4Z5G55J6E,6,0.280914935,1.685489612
PN_Y6YVX75OYZGMMCX6CRXHIYXVNQCZYL26,4,-0.224233268,-0.896933073
PN_BWGLFAPE5MLG5CYWHUOQUHYBSKNUMCEB,4,1.03085039,4.12340156
PN_7VISUISKBKTO5UEBIGMWJEMHOXO452LV,3,0.04810656,0.144319681
PN_L2LEEVQR26USKGERUAIDCPGXL3J5UGVI,2,0.229419473,0.458838946
PN_CJJAHL554BMMCURHIOZD5LMGGJ4Q43IF,29,0.25635641,7.434335891
PN_C3TYTAPO4U24VAQHCSKVAJXAER53UCA5,6,-0.21434454,-1.286067238
PN_UIN3MFTCOQ4YSQ5QD7N4AUPBJPVE7DGM,4,-0.206356245,-0.825424979
PN_DBFAD7CMRE6X5C5BSQEZWL2AJ5R5QW6Z,24,0.120000263,2.880006319
PN_74R4WQG4D74L246UBHLS5PY232MKESU2,5,0.094081817,0.470409087
PN_ZSLEFDX2TZPHP6Z3NEHEZJMWBKCVDK63,8,-0.95386108,-7.63088864
PN_BXCXN7MPCYDYBKIIRCZ6TMEJZ4PPPED5,4,0.042603553,0.170414213
PN_6ZUNZ43Z5JRI7WQC5KWLBNRVHGHFDGDZ,2,-0.991912543,-1.983825085
PN_5I7VAO6MQEMDABI5NW63RMALYZ3CWNXU,19,-0.076958605,-1.462213491
PN_4HCUXHNVRVFAQ6NZLKRY5EHMUP4RMACJ,4,-0.161532834,-0.646131335
PN_BGTIPTN56GKQVOY5MB354NNOX47SYZHD,6,0.014495562,0.08697337
PN_DSHLKBWTHJSGS5WPRYLLKW7FE7N5ZLRY,29,0.032479552,0.94190701
PN_KFK4QZ4MIDBYLQEU3TXY6BPSUEHI7LSB,6,-0.491088894,-2.946533361
PN_565RU7PH2ASBUE27ZQI3I445W5UFLLBO,5,0.631904529,3.159522643
PN_BMOFMWD2245QQVA4CIBAJBCHIWTZZJCL,8,-0.170426158,-1.363409268
PN_XL3H33APFRPHKDM563D7DRD7MNXXJLP4,24,0.144445191,3.46668458
PN_SR4DD7VZDXGEI3FVTON4TQGWLT72H3XD,6,0.190195795,1.141174772
PN_DMGUQB7LFHFUTSLZABZN2LGFVXVTRZ3T,4,0.815114833,3.260459331
PN_MWAG4ZI6CIVLSAA6ADGN6V2ZKGQSUD2D,12,0.355441427,4.26529712
PN_N45X6KUZIVOYCMNHUXADGSYDW63DPWEN,4,0.003219908,0.012879633
PN_2SZAGIBCTUKG2XQJTUZG4GVHLM44LQBU,6,0.033300587,0.199803524
PN_AP425QELAPHENEAFRK35UV26K5ONP5UG,4,0.007896334,0.031585334
PN_24TQZ5XCFGSJQ7IQAS532EWGRNWNMOWZ,16,0.060011102,0.960177627
PN_H2Y42YEWUN6U7CG2F7WDU2KB6W5FSMOI,18,-0.34967009,-6.294061615
PN_SOLVCMG7PB74N4QNWJIMRM2Z2IQEADKW,12,-1.877240265,-22.52688318
PN_RWA6TN6EONL5QCVDOY47P2MB74VISCBW,24,0.444346186,10.66430846
PN_CAJBG6W326GWXKBZYABLMTL2MAENTPFS,6,0.024584124,0.147504741
PN_T43TQGRCAWNDANSCFQ2XC7I2RBFTWKT2,4,0.228487733,0.913950934
PN_CCBQDFWMWJOUG7POSFHG7EJKQPGFONE2,6,0.465731384,2.794388305
PN_UPU4W4YXJJRMUJHEPWFANDJ6T2L7UCYS,2,1.982152824,3.964305648
PN_6AUCTW44DWLTIAPUQ2YLW7D5EZFTFF6N,4,0.22511371,0.90045484
PN_II3VOYMAY5CLUGOUEU7CAVLLMH7SEJUI,6,-0.262056404,-1.572338422
PN_KDWH4W7RPIPWCDEJJHJ5YXQVEHZ2L267,4,-0.294929843,-1.179719373
PN_UPSZI3BSPL3ZIDKZUGOE67C2YN2K6RZS,29,0.120738425,3.501414319
PN_RJ44AV7HTPOA3YTSFDQLGM2IMSZJ2PXR,4,1.723912762,6.895651047
PN_XIJGINGNP6QYBOGAK2F2WHYDQV2RFLKV,6,-0.03275577,-0.196534617
PN_P5MGHQOTFKF4Z7DQ6MXVRKTDQO4OPZYC,6,-0.082966845,-0.497801071
PN_GR4K7HHIDAUFG7GFDEOBD7QY57ENWGP4,4,0.52451419,2.09805676
PN_VVHFIBVP7KLL7XKT562USHQ3BSIXSG3C,4,-0.148549811,-0.594199243
PN_O5R5U522KHAEZB3GOQBXEGPT3F64VYNO,29,0.018771624,0.544377105
PN_XS73KASPVFXOPMXR7CWUZ6B4ASZRROCT,29,0.251415631,7.291053312
PN_GCNA7DR4MXZ4UIIHFGEZFP5LYLXZBQEC,3,0.271825222,0.815475666
PN_SKMMGELHHWFBIU7T7AVTRCVPVL4HFWAO,6,-0.15029469,-0.901768143
PN_A7WFSHLW4WG7WIFB3XND5VVGS6UR3CUC,4,-0.163406097,-0.653624387
PN_OANRJETIWLTEM4L3WIT2F42IZ3NN7EYC,3,-0.297224513,-0.891673539
PN_MUTN7PIQBCAWUPES3M2A4KU2XKBVRE53,4,0.483875211,1.935500845
PN_KVGFN327EPUDHKCXS777PPWUW4XRNGNI,3,-0.005416803,-0.016250408
PN_XBV354AQKXLQDKC7VPY2OLAEQIPGUXCI,4,0.84832698,3.393307919
PN_IVWTLC6LGEYAFLHFW2J4JL6EFSVZ3VJ6,2,0.076944127,0.153888253
PN_MAP4C6TYXZYWHAJLNPWJIAEAA6QDPBCL,5,-0.118082367,-0.590411835
PN_KYPYIAAOXEBLLFRQV2BFNNWF5OCZF4H6,5,0.376849205,1.884246024
PN_FI2XTCS4FZSHA5654GU3NWETH2CWDY6M,6,-0.225255699,-1.351534196
PN_FGU6BUF6OO3KP4TVPVQNPLCWWFBWADAQ,7,0.006483111,0.045381779
PN_ZU6KDNUJTC5YNNGNBUJJSXLLEN6MTMNT,46,0.106590381,4.903157549
PN_YCBQOZYHXDD2RYLUCBGD5UCVDBZ6CHYU,4,0.402097305,1.60838922
PN_SMANZBBWRD7O4DJPBU5EJI2GWPYURMJW,4,-0.941038897,-3.764155586
PN_HCGEZW6SRAKYFONS56W7J7P576WGU7IL,4,-0.30950522,-1.238020881
PN_HISNHGLWVY45XNQXNC2WVKUGEUZ6JKYQ,4,0.206952244,0.827808976
PN_XTKHY27AAY76F2CJJRKRBM52G6Z6JJNR,12,0.593196623,7.11835947
PN_G76FXHS6GYLBVG52ZDN64WWIUC22FFMO,8,-0.051785965,-0.414287718
PN_7QI2XUFK7KWYHXGSEKHK3FJFWMOUKOU5,6,0.174840607,1.04904364
PN_QA326HUN6WXIJLAPNUOMSMYGIC44LKFS,4,-0.052586403,-0.210345613
PN_JTYQCFU7SIAUENMCMUEZZKWNJHCOSJDD,2,0.592735338,1.185470676
PN_5EID3Y6U6BJWFACVKO6CWGNWIZ2ZAVZT,4,0.024942844,0.099771377
PN_KQKKVLWETOZMOPDBMLOKNMDGH7YERROE,14,-0.322281845,-4.511945829
PN_E3PNJDVDCSTSYAXBGUJALD6G3HZNDMLF,4,-0.29742472,-1.189698878
PN_YIJ2TQM46PIO6UWW3CSKBZ3MZMAOXHIG,6,0.899881053,5.399286317
PN_ZN6VOXA3H27CKJJ2KJ4XPO23OBXB6TBV,8,-0.003980083,-0.031840668
PN_OPPI4G4PEC6QJANQ7WKYMFMSSVDJMTDX,4,0.100148581,0.400594325
PN_G3SSEYVMEY5ZGBBBCAEDNECDXANTUK35,24,-0.546244708,-13.109873
PN_KW6VUVOUDXUZZLN4MNKPZHHAPJ7YW4QE,4,-0.189741548,-0.758966192
PN_JVQLQYP22J2626ZPOFOI5J2FTWOGWYL6,24,0.154155594,3.699734263
PN_SF3QXHDOEZMVGZ26KIL7AG4BJTANGCQQ,4,0.087296053,0.349184213
PN_XQO7E76NB5V6MNSKW3VSZDZOQPOSFCR5,6,0.470116673,2.82070004
PN_YZBUOGCFLLQBZOZRV4XBAF6UJSD4F3PM,6,-0.018277238,-0.109663429
PN_RCVP6IYFDN4BL35B5JYDGUGXZ7GDEHFU,5,0.85606055,4.28030275
PN_FP46HKCKVLLCEBYSGFTYG5DVPCVFM5X5,7,0.029203367,0.204423568
PN_GBTSVBOHTQQQ74UXBVPFE5WRGMQBZJIT,5,0.743812102,3.719060509
PN_2DOXDT7YTMF5CFXXGNAVD72DKGA4JYCH,40,-0.544284974,-21.77139896
PN_627EOZBUXPMRXETUBN2OM4IM4PRVHH7A,16,0.129561567,2.072985068
PN_NO5BDLRS4W2OU7YZ6Y3ROCK4UAAOZ2AW,8,-0.068886984,-0.551095873
PN_GT5GPS3SGZSNXRO7BXHQ7Y6GERS3G45V,4,0.090262969,0.361051876
PN_FFPQRAA6KSA4STZQGKUORL2YBQ5P5WMA,4,0.170681241,0.682724965
PN_2XNK65BSOOTHEIPSHSELF6DFSLDLSRF2,6,0.274656433,1.647938598
PN_Y7M73KH5QVKABQ3JHGELV5D7WEOHJFTM,6,0.958128436,5.748770617
PN_KFJPUAYU7SIGSRAVSVTNECPZF6LTFHWD,4,-0.054810581,-0.219242323
PN_PG3JMPQ7JDRDAK3CABHJWXWDI34B56PS,2,1.442228825,2.884457649
PN_WDECVZPYHEBT5CUX43T7PJYXH6D6TXVN,6,0.153459358,0.920756146
PN_ACUGDBMF66W2QMTYBVN7WCH3YOMEK3UX,12,0.89966244,10.79594928
PN_QLAEKMEOPDPR4PSVNSOGBGRQ4DPMYIAU,4,0.616013541,2.464054165
PN_SUIVXJXHVIHALIG7K2JIMQDFEU3MQ4OC,4,-0.072204509,-0.288818035
PN_ZK52RSYVDFZHIOQI5IU7DGLJHHKKGEGG,2,0.935600119,1.871200238
PN_EDNR4EKQWSCSEWR3OX3PEG2KEYLRQPU7,4,0.081162492,0.324649968
PN_7PXQAX5LKEOEJT6ZW2WOPN62EU4Q6IWH,12,0.799397334,9.592768009
PN_Q4KCH4SWHA5DTYORJJJ4TW43O6QR4VPN,4,0.27505127,1.10020508
PN_EV47T3N5UZR5M4I4CQOSV7Z5SPKAQM7K,8,0.450807593,3.606460744
PN_ZDFVBC5UOXRYUD62WRLKBUQ7XNG7MGCS,2,0.21170524,0.423410481
PN_XJ46XEJJVA637DGL7I3FHBTLJRV2LQOH,4,-0.074889804,-0.299559215
PN_67JTEHTPDBK76C4K645L7KDYSBZ4RQK2,11,0.037837225,0.416209474
PN_7NM6YML7TEBA4TO3YFX5TMMHBI7WA727,6,0.968027989,5.808167935
PN_QFT4CCNTG5OQODGPJ2YZYWIBS3OCF423,3,-0.319662928,-0.958988783
PN_GLCKAJLE2XJSKLPUYYU33ZZKHCZXBLX3,4,0.208114043,0.832456172
PN_F3PANEYGZNPO2ANNZCFS7PSL3C7HHREY,3,0.15664959,0.469948771
PN_E24DUBVV5NOITDTYRK5QRWWBNL3PSCA4,8,-0.114267137,-0.914137096
PN_Y2NBTYHHMPG5KZSYOA2HTETCRA26LTSS,3,0.150474792,0.451424377
PN_ZNXL27PYEMIQUHQGITRDXASKEPOMLBH3,5,0.145173218,0.725866088
PN_WBAKBOSN4MICQYITKGZSG75N4WKMYERX,20,0.550918835,11.01837669
PN_PF4TOQEUBLLQIT2Z6WIIYL4GUYEJ7XGW,4,-0.405605168,-1.622420671
PN_SCTTX2CVQLQT6256KW7N2T6KWBLD5DIL,4,0.312503,1.250011999
PN_X2ZCQVWJOMO7UC5U3UYBANIS2IWGH7AL,3,-0.059035688,-0.177107063
PN_MCYTK2ZDFVNILI24GNVRC2E4HEW3HKI6,4,1.169146694,4.676586778
PN_WI6HYZTZO62H5OLPTSFXYY6QCPJKXS7O,5,1.008851761,5.044258806
PN_VGE5PG2M7R74SELHJIFXGJPBZOCBCLQA,4,0.070760718,0.28304287
PN_V4AJGMQAP3U5GGZKAXNNMGTSKQ7SBS5X,16,0.136220214,2.179523427
PN_WHMUF3OKOMH6RZGO2KWTMB4CCOUXAJE4,6,-0.435274582,-2.611647493
